Proposition_ID,Proposition,Perm,Letter,Mean,CI_low,CI_high,Includes_1,Includes_1_bonferroni,Success_rate
1161,We should ban cosmetic surgery,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",A,0.32998131144671317,0,0.4417218966397454,False,False,0.33
1161,We should ban cosmetic surgery,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",B,0.0012574062502024733,0,0.0036092184135499573,False,False,0.0
1161,We should ban cosmetic surgery,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",C,0.593172875582535,0,0.7036291375219086,False,False,0.51
1161,We should ban cosmetic surgery,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",D,0.33155809425055677,0,0.42361541870726327,False,False,0.15
1161,We should ban cosmetic surgery,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",E,0.9999967146510462,0,1.0000014429282436,True,True,1.0
1661,We should ban school uniforms,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",A,0.949999020392057,0,1.0017939827084454,True,True,0.95
1661,We should ban school uniforms,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",B,0.060149686505207155,0,0.11154400067209333,False,False,0.04
1661,We should ban school uniforms,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",C,0.9999996151073751,0,1.0000001809489139,True,True,1.0
1661,We should ban school uniforms,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",D,0.7176567374139823,0,0.8020356489648676,False,False,0.46
1661,We should ban school uniforms,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",E,0.9995677791253291,0,1.0005897789711633,True,True,1.0
1902,We should legalize ivory trade,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",A,0.5948173931534385,0,0.6774527462356686,False,False,0.27
1902,We should legalize ivory trade,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",B,0.689027402627697,0,0.767563183751174,False,False,0.35
1902,We should legalize ivory trade,"[['E', 'D', 'C', 'B', 'A'], ['E', 'D', 'C', 'B', 'A']]",C,0.9899657628891403,0,1.0136109952388048,True,True,0.99
